Longitude,Latitude,datetime,UHI Index,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,NDVI,NDBI,NDWI,LST
-73.90945333,40.81223667,24-07-2021 15:53,1.010815469,1041.0506366164202,1145.663837260354,1335.7452070832724,1377.3829942924044,1670.6887165227572,2301.819552173277,2534.05122201083,2549.256110054149,2643.2568417971606,2368.157032050344,1948.3183082101566,0.29844176778674447,-0.03682811933233264,-0.31235791288354714,37.24889590802486
-73.90947667,40.81216333,24-07-2021 15:53,1.010815469,1040.3298712697483,1146.811439438268,1337.2995904037448,1377.934318314804,1672.1642773551785,2307.4169104739613,2540.688267992978,2556.605909888824,2650.2191339964893,2370.846547688707,1948.6189291983617,0.29957034957351547,-0.0376988644333753,-0.3131319749268354,37.26954480292137
-73.90949333,40.81209333,24-07-2021 15:53,1.010815469,1040.5200409596255,1146.2697483908719,1337.0773844353423,1377.280866003511,1670.7447337624342,2308.273844353423,2542.0482738443534,2558.953188999415,2651.521503803394,2371.1394090111176,1947.8477179637214,0.3002037751017389,-0.03809538588871272,-0.3136206920180459,37.301212765333354
-73.90952167,40.81203167,24-07-2021 15:53,1.010815469,1039.5487359345316,1143.6467923425398,1334.6093818500658,1374.139850942569,1668.4080081835452,2307.0184129767645,2541.5916995469825,2558.067660382873,2651.037410492474,2369.1356130352183,1945.0092064883822,0.30108477389109956,-0.03834468294964193,-0.31429740131511147,37.28931421709679
-73.90953,40.81198167,24-07-2021 15:53,1.010815469,1038.9755740821997,1141.1509433962265,1332.0187216615475,1371.3140266198625,1666.5170396372678,2305.1856077226853,2539.9774755009507,2554.9536346350737,2649.569548047389,2368.290039491005,1944.2887231241773,0.3014668662800461,-0.03791475854121794,-0.314624031475927,37.31029729769233
-73.90954833,40.81194,24-07-2021 15:54,1.010815469,1038.3401111761264,1138.8901404330018,1329.9404622586308,1368.733908718549,1664.2077238150966,2302.9131070801636,2538.2429783499124,2552.958162668227,2647.889262726741,2366.590550029257,1942.552808660035,0.3019676793570681,-0.037883070891838184,-0.31497543936847805,37.31848795678306
-73.90956333,40.8119,24-07-2021 15:54,1.010815469,1037.6350322202695,1137.4128588166375,1328.5736672524897,1367.197568834212,1663.5140597539544,2302.1911247803164,2537.6507029876975,2551.026654950205,2647.372144112478,2366.4658758055066,1942.2908611599296,0.30213408383571055,-0.03753148133736672,-0.31509766114351984,37.33085997455002
-73.90958167,40.81186333,24-07-2021 15:54,1.010815469,1037.1695162940232,1136.6440157825516,1327.3368405670028,1365.746163963174,1662.001899751571,2300.14949583516,2535.5973988016954,2549.1651322519365,2645.3805348531346,2364.153587607774,1939.9674119538215,0.3022850018167405,-0.03765510751344967,-0.31518835802279677,37.34443954141266
-73.9096,40.81181167,24-07-2021 15:54,1.012979184,1037.8419670217422,1136.8292718517437,1327.7332555085363,1365.9661462133372,1662.5820808405078,2298.345396176857,2533.40785057639,2546.9676054282795,2643.1825477892894,2364.846198745075,1941.6905005107253,0.30181994742933477,-0.037078239107611086,-0.3146654138417694,37.35300824771324
-73.909615,40.81175333,24-07-2021 15:54,1.012979184,1037.8679631525076,1135.693814885217,1326.6952770872936,1364.9327387044889,1661.740897792075,2295.329287907589,2530.689428278988,2543.7213042842523,2640.5483257786227,2363.3446410293905,1940.5654335429156,0.30158426727334664,-0.03675855700026316,-0.31444316176572534,37.36021974431568
-73.90963167,40.8117,24-07-2021 15:54,1.012979184,1037.7231332357248,1136.1398243045387,1327.170571010249,1365.109663250366,1662.4572474377744,2295.0944363103954,2530.595168374817,2542.731185944363,2639.961786237189,2364.304099560761,1941.9695461200586,0.30134838345237724,-0.03636148427761606,-0.3141063239524431,37.356767588358224
-73.90964667,40.81164333,24-07-2021 15:54,1.012979184,1038.7898741586187,1138.3921568627452,1329.144717588528,1368.1059408838162,1664.4596136962248,2294.1069651741295,2529.185981855429,2540.7197834357626,2638.192420251683,2364.9026924202517,1943.6262803628915,0.29999133377993387,-0.03583991468581801,-0.313079454209973,37.37863534910002
-73.90966167,40.81157833,24-07-2021 15:54,1.012979184,1039.643013899049,1143.1566934893929,1334.2027798098025,1374.428090709583,1669.6610095098756,2295.743818580834,2530.5057790782735,2541.46027798098,2638.6658376005853,2367.723335771763,1947.4678858814923,0.2980248866648979,-0.03539019027980646,-0.31149702132758217,37.399301525987596
-73.909675,40.81151,24-07-2021 15:54,1.012979184,1040.495831505046,1146.9915167471113,1338.054702354834,1379.3641948222905,1673.924382038906,2297.678221442153,2532.1208132221736,2543.1882404563403,2639.7234167032325,2369.639900541173,1949.458680707913,0.2967006980370372,-0.035325546698226136,-0.3105019592586057,37.416667267493814
-73.90969333,40.81144167,24-07-2021 15:54,1.012979184,1042.0490940970192,1152.4116014026886,1343.4849503214493,1385.6173290473407,1678.948275862069,2299.9513442431326,2533.389099941555,2545.125511396844,2640.64625949737,2372.814436002338,1953.1591174751607,0.29498449260508625,-0.035037246741012294,-0.3090154112645203,37.44119026118961
-73.909705,40.81137667,24-07-2021 15:54,1.012979184,1042.6283833211412,1154.5422092172641,1345.7451353328456,1388.4771031455743,1683.5445501097292,2302.3038771031456,2535.643306510607,2545.8452084857354,2642.616532553036,2375.6831016825163,1955.787125091441,0.2941721632512297,-0.03457505394242095,-0.30838294042412095,37.46705525397502
-73.90971333,40.81132,24-07-2021 15:54,1.012979184,1043.375713240673,1158.160790051207,1349.7578639356254,1392.6412582297,1687.3479151426482,2304.6816386247256,2537.8618873445503,2549.5414776883686,2644.646817849305,2378.621214337966,1959.1899049012436,0.2934669184454347,-0.03468235000174564,-0.30769210276968706,37.48664950364314
-73.909745,40.81123,24-07-2021 15:54,1.012979184,1044.0434401053094,1160.903320169665,1352.8079567061577,1395.5819804007606,1690.2035980693286,2305.5803715079714,2538.7076203013016,2550.068158549071,2645.071961386573,2379.3443030568965,1960.1407049875677,0.29259719881185076,-0.03463371280490373,-0.30676356781173886,37.519781428751564
-73.909755,40.81120333,24-07-2021 15:54,1.012979184,1045.0106803218728,1161.7760058522313,1353.646671543526,1396.54762253109,1692.1144111192393,2306.875054864667,2539.923189465984,2550.0137527432335,2645.9638624725676,2380.5483540599853,1961.3660570592538,0.29227117496227123,-0.034370401388802874,-0.3064731434518402,37.53329381653467
-73.90977,40.81116167,24-07-2021 15:54,1.015142899,1044.916045048998,1160.3002778996636,1351.9003949100484,1394.5283018867924,1689.755740821998,2305.303495685242,2538.1670323241187,2548.511774169958,2644.2495246453122,2378.6220564575106,1959.374725756911,0.29266338916778406,-0.03448043498562974,-0.306791007562197,37.5392664712159
-73.90978667,40.81111833,24-07-2021 15:54,1.015263105,1045.1976012871141,1158.5610647945005,1350.0244259178003,1392.460435863683,1689.2828726049436,2304.330261810736,2537.0979961971625,2546.836039198479,2642.8162936960657,2377.3744332309493,1958.9195553605382,0.29304105711327044,-0.034413964820622964,-0.3071220086000607,37.564756826383
-73.90980833,40.81106,24-07-2021 15:54,1.015263105,1045.4014342163032,1156.428947753549,1347.721791306893,1389.9623884091907,1686.86111517635,2303.0289770232694,2536.129518513098,2545.9976584223623,2641.8088687253035,2374.9395580272208,1956.4583638226254,0.29371112924374826,-0.03476128486730797,-0.30774581543074186,37.58724581437113
-73.909875,40.810865,24-07-2021 15:54,1.019590535,1047.4755847953215,1152.0758771929825,1342.2169590643275,1384.02149122807,1682.0394736842106,2297.6776315789475,2530.76783625731,2540.813888888889,2635.9441520467835,2365.45701754386,1948.8010233918128,0.2947365394026658,-0.03574137561688935,-0.30867561365276136,37.65298560808935
-73.9099,40.81081,24-07-2021 15:54,1.019590535,1047.3514699429575,1150.9354980254498,1340.4809126810005,1382.1986251279802,1680.0549948807957,2295.019014187509,2527.7747550095073,2537.4591194968552,2632.672663448881,2362.203451806348,1945.8571010677197,0.2947350431177631,-0.03576892594950538,-0.30866341327708213,37.67145179516211
-73.90992833,40.81075333,24-07-2021 15:54,1.02175425,1047.0645019745502,1150.934474184584,1340.1617668568085,1382.0451952610795,1678.5847593973965,2292.760421237385,2525.280824923212,2534.5900248647067,2629.7212227585196,2359.422261225684,1943.3630247184437,0.29426912766377367,-0.03579226070536829,-0.3082592956172878,37.68785101799258
-73.909965,40.810705,24-07-2021 15:54,1.02175425,1046.4575899385786,1149.1848493711611,1338.5143316759286,1379.929950277859,1677.208832992103,2291.3683825680023,2523.4377010821877,2532.2702544603685,2627.6857268207077,2356.588037437847,1940.3372331090961,0.2945504431973759,-0.035935223836137946,-0.30840153881464427,37.69139999540374
-73.90995167,40.81062833,24-07-2021 15:54,1.023917965,1048.7205495469161,1151.279888921368,1339.8691902952353,1381.9842151417713,1678.3403975445776,2287.572054954692,2518.1230634317453,2525.9466530254313,2621.307366267173,2354.426775796551,1939.7284419760304,0.2927284223991843,-0.03514482646265076,-0.306811682398036,37.73008613119109
-73.90991333,40.8106,24-07-2021 15:54,1.02175425,1050.9325530358449,1154.5880029261157,1342.9972201901976,1385.8680321872714,1681.1032918800292,2287.5938551572785,2517.4143379663496,2523.9856620336504,2620.2402340892463,2355.61272860278,1941.4070226773958,0.29108956980375206,-0.034505489991546234,-0.30540306947629486,37.73406293209478
-73.90974333,40.810515,24-07-2021 15:54,1.02175425,1064.5376737381127,1172.1874177029993,1359.9546452084858,1405.8892465252377,1697.4077542062912,2290.4980248719826,2517.0888076079004,2522.007461594733,2617.482955376737,2364.992538405267,1953.2713972201902,0.28415162057652693,-0.032129102351026326,-0.29934676960131207,37.78997484300623
-73.90966667,40.810495,24-07-2021 15:54,1.019590535,1069.839724824356,1178.6712529274005,1366.2641978922716,1412.9746779859486,1703.9694086651054,2291.439695550351,2516.3622658079626,2519.7325819672133,2615.7816159250588,2369.1311475409834,1958.4626756440282,0.28142392271385236,-0.03080499738972676,-0.29682690167248427,37.787164193903365
-73.90959167,40.81047333,24-07-2021 15:54,1.019590535,1075.6991383087484,1187.4926245070833,1375.0176719731269,1423.1558346721192,1712.7319994158026,2294.667737695341,2517.9204030962464,2520.616620417701,2616.127062947276,2374.5657952387905,1964.4727617934861,0.2782769032044946,-0.02983562465655813,-0.29407250846985883,37.81976886935486
-73.90951833,40.810445,24-07-2021 15:54,1.019590535,1081.317776152158,1195.1695683979517,1382.811265544989,1432.125237746891,1720.7654718361375,2297.1015362106805,2519.002194586686,2521.44447695684,2616.2040965618144,2380.2415508412582,1971.2433065106072,0.27552802095753093,-0.028807011570060093,-0.29163899255283415,37.832697114477625
-73.90944,40.81042333,24-07-2021 15:54,1.019590535,1087.4415850270507,1203.3705220061413,1391.0647755519813,1442.0323146658868,1729.6340108202953,2298.4572305892675,2518.212896622313,2520.111127357801,2614.4652727006874,2386.0696008188334,1979.0855388214652,0.272094846758319,-0.027320951665957795,-0.2886718418790235,37.84822544148517
-73.909385,40.8104,24-07-2021 15:54,1.019590535,1092.0854926072318,1207.6262626262626,1395.4137022397892,1447.4830917874397,1733.6149904845556,2296.9221197482066,2515.485287659201,2516.819060166886,2610.896354852877,2387.787878787879,1982.7805592153418,0.26974128797228136,-0.026308159447840568,-0.2866407563228026,37.846121862304855
-73.909345,40.81038,24-07-2021 15:54,1.019590535,1095.72850877193,1210.766812865497,1398.4836257309942,1451.3261695906433,1737.087865497076,2296.7130116959065,2514.1030701754385,2515.183625730994,2609.1592105263157,2389.7404970760235,1985.9511695906433,0.2682099656970807,-0.025574937657380392,-0.2853334042598654,37.87088226272955
-73.90925333,40.81033333,24-07-2021 15:54,1.01742682,1104.4882361537339,1220.5018266842028,1407.6799649276634,1462.8668712552974,1745.9916703200352,2295.1180768668714,2509.2284085927226,2508.6592137951193,2602.78079789566,2393.7680841736083,1994.0587461639632,0.26332254154804224,-0.023435560108992344,-0.2811245907527634,37.907333531995036
-73.90922333,40.81030667,24-07-2021 15:54,1.019590535,1107.154161181805,1220.9123884744772,1407.7744624835454,1463.6992833113939,1746.54702354834,2291.9429574374726,2505.4670176978207,2503.386426795378,2598.4107064501973,2392.400175515577,1994.3558578323825,0.26207831629027284,-0.022669748560407547,-0.28012449380823706,37.916388163175014
-73.90917333,40.81029333,24-07-2021 15:55,1.019590535,1111.926972047417,1225.712717693546,1412.401726913508,1469.498463339675,1751.5289038489682,2291.4088979950243,2503.0242938679935,2500.414312893312,2595.1944972925507,2394.92902092785,1998.948338943363,0.2596822418178828,-0.02154808861651856,-0.27806382280970215,37.93001636044946
-73.90911833,40.81028,24-07-2021 15:55,1.019590535,1117.640035118525,1230.84386889084,1417.3690371671057,1475.7690956979807,1756.4942932396839,2288.4828797190517,2497.6792508047997,2493.890693590869,2588.8851331577407,2396.6889083991805,2003.882206613989,0.25647578178866587,-0.019875309902355056,-0.27523655561865257,37.92707550212768
-73.909055,40.81026167,24-07-2021 15:55,1.019590535,1123.3338695525008,1235.7120503071073,1421.644047967242,1481.7646972799064,1760.9853758408892,2284.4883006727114,2490.926879204446,2485.615823340158,2580.8992395437263,2397.223895875987,2008.2082480257386,0.2530261770563311,-0.01810256583199101,-0.2723063759301228,37.97170564420794
-73.90897833,40.81023833,24-07-2021 15:55,1.019590535,1130.2759830434147,1240.3843005408567,1425.944598742874,1487.4717146615992,1765.5833942406082,2280.2324221605027,2483.8685864639674,2477.304633825464,2572.443940944306,2397.529747112995,2012.6572138576232,0.24965668480684405,-0.01636463528369372,-0.2693550866058315,37.98711201070633
-73.908895,40.81021833,24-07-2021 15:55,1.019590535,1137.9384412925867,1248.1697616610616,1433.5519812838133,1497.2984354437783,1772.8314081005994,2275.9871326217285,2475.902324901301,2467.9393186138323,2562.827606375201,2399.865769849393,2019.8858020178388,0.2447875621523076,-0.013984444226366957,-0.26512614224134134,37.996494749653486
-73.90871333,40.81017333,24-07-2021 15:55,1.02175425,1155.0757642240749,1266.1687874798888,1450.1241772707328,1518.1507971332455,1787.8335527278045,2265.235044610209,2457.3311393886206,2446.6862659060994,2540.433669738189,2404.05397103993,2036.1592803861342,0.23419259203077109,-0.00878882248557807,-0.2557378920959086,38.06666568500002
-73.90862167,40.810155,24-07-2021 15:55,1.02175425,1163.7059339374453,1275.901490792166,1459.1881028938906,1528.9998538439054,1796.5119847997662,2261.624086524408,2450.5466237942123,2438.982461268635,2531.270242619117,2407.3865828705057,2045.3066354866999,0.22933131631130277,-0.006519494927101963,-0.25134722615331256,38.09900753305213
-73.90853667,40.81013833,24-07-2021 15:55,1.02175425,1171.7597250658087,1285.141415618602,1468.2212635273472,1539.8123720386077,1804.7646972799064,2259.1222579701666,2444.9425270546944,2432.938286048552,2523.6769523252415,2410.6206493126647,2053.406990348055,0.2248129799417051,-0.004607693853574017,-0.24728981480034073,38.115773348888915
-73.90847,40.81012667,24-07-2021 15:55,1.023917965,1177.8052385133158,1292.8653789874159,1475.683347966052,1549.2973368451858,1811.9855136084284,2257.6003804506877,2440.775534094235,2428.291191103307,2518.052677787533,2413.6011120866256,2060.276851038923,0.22098662244268813,-0.0030339541024081347,-0.24400974791304364,38.14759769826305
-73.90843167,40.810125,24-07-2021 15:55,1.023917965,1181.1541946799182,1296.9229757380883,1479.6476176556562,1554.3114586378251,1816.4554223911136,2257.285881321251,2439.3563285589007,2426.3101432329727,2515.818620286466,2416.294066062555,2065.2841274481148,0.21906093364547105,-0.002068324549669274,-0.2423637385576707,38.16484503512981
-73.90818333,40.81009667,24-07-2021 15:55,1.015263105,1202.9410560187216,1324.6008483252888,1505.8050314465409,1587.1314904197748,1842.4295743747257,2254.7351177416995,2427.9597776802693,2408.5673541026767,2499.1453854029546,2428.535907561796,2091.0808834284044,0.2055800238321205,0.004128204914990415,-0.23062760354351702,38.24377325734163
-73.9081,40.81007833,24-07-2021 15:55,1.015263105,1210.652275720767,1332.4015805649055,1513.4273379189228,1596.218205766135,1848.942045953461,2252.6999853651396,2423.0626372018146,2402.5072442558176,2492.3306014927557,2429.8991658129667,2096.829503878238,0.20163650857431487,0.005668381181697669,-0.22704156253885588,38.258437386526076
-73.90800833,40.81006,24-07-2021 15:55,1.01309939,1219.3193387946167,1338.5413984786426,1518.7598010532474,1603.2097717963723,1854.82519016969,2249.137946167349,2416.6266822703337,2392.478642480983,2483.5352545348155,2429.64482153306,2101.4885898186076,0.19753013469829203,0.007707430000379768,-0.22338674924616342,38.28419551739456
-73.90791833,40.81004,24-07-2021 15:55,1.01309939,1227.0780038050636,1343.312161568857,1522.5868578955071,1608.9193619200937,1859.0418557002781,2244.0247329138006,2408.3273818235034,2381.02283038197,2472.96853505049,2427.667642324016,2104.5536367627687,0.19351244485484595,0.0097001069640063,-0.2199082492966298,38.32304819957449
-73.90782333,40.810025,24-07-2021 15:55,1.01309939,1235.6469124963419,1348.5475563359673,1527.1811530582381,1615.1810067310507,1863.816652033948,2239.036142815335,2400.3555750658475,2370.342112964589,2462.8734269827332,2427.148668422593,2108.6845185835527,0.18947603201739982,0.011840888924351086,-0.21633250204218604,38.34823790007502
-73.907525,40.80997833,24-07-2021 15:55,1.010935675,1261.2617027501462,1373.6821240491515,1550.6909011117614,1645.7519016968988,1886.331041544763,2226.0260386190753,2375.849912229374,2339.552808660035,2431.156670567583,2432.2744294909303,2129.425687536571,0.17408980175596103,0.01943105150362144,-0.20277955994549987,38.43741882455225
-73.90740667,40.809905,24-07-2021 15:55,1.03269303,1272.3640087783467,1385.062033650329,1561.3161667885881,1659.729188002926,1897.2681784930505,2219.898756400878,2363.91587417703,2324.1616678858813,2415.984930504755,2434.0213606437455,2138.4547183613754,0.16677978988827497,0.023088580682826952,-0.1963324804711453,38.50135914685645
-73.90739667,40.80987,24-07-2021 15:55,1.030529316,1273.3932699341624,1387.3808339429409,1564.2121433796635,1663.5373811265545,1900.160643745428,2220.398683247988,2363.61901975128,2324.391075347476,2415.313972201902,2433.697878566203,2137.0958302852964,0.1657135280719711,0.022972837262493537,-0.19548894274089573,38.51778608736061
-73.90739833,40.80982833,24-07-2021 15:55,1.030529316,1273.6996342355524,1386.9730797366497,1563.6522311631309,1663.1417702999267,1899.8389173372348,2218.3558156547183,2360.9433796634967,2321.4831016825165,2412.36986100951,2431.573664959766,2135.590782735918,0.16522040406153707,0.023162055216736088,-0.19505906631167885,38.531115656997535
-73.90741167,40.80977667,24-07-2021 15:55,1.026201886,1274.2057661349334,1389.513829942924,1566.7191570320504,1667.3136250548807,1903.4299721937655,2220.1920093663107,2362.5463193326505,2323.6155422215716,2413.727352553783,2431.5474901214693,2133.314064100688,0.16444840027430854,0.02269784383117476,-0.19455816625102595,38.53751075757502
-73.907465,40.80964333,24-07-2021 15:55,1.026201886,1273.3460637986539,1388.8874743927422,1566.7604623939128,1668.1233538191395,1904.7298800117062,2220.36391571554,2362.7848990342404,2324.6169154228855,2413.44351770559,2427.3902546093063,2125.9236172080773,0.16442180490953237,0.021627353560100916,-0.19475275190456015,38.56053683129792
-73.90749167,40.80957167,24-07-2021 15:55,1.026201886,1275.0083479789105,1391.899091974224,1570.2300820152313,1672.2851493848857,1908.4522554188636,2221.8514938488574,2364.0694200351495,2325.4932630345634,2413.8706795547746,2428.0578500292913,2125.293497363796,0.1633927762530383,0.021576414043988464,-0.19386981931841424,38.5671052113789
-73.90751833,40.80950167,24-07-2021 15:55,1.028365601,1275.0661205383265,1392.909449970743,1571.77720889409,1674.7205968402575,1911.9191047396139,2224.4261263897015,2366.483031012288,2326.496635459333,2416.236395552955,2428.716647162083,2123.9748390871855,0.1628944395614544,0.021496409441050145,-0.19360349136540006,38.59338683952502
-73.90753833,40.80944167,24-07-2021 15:55,1.028365601,1275.993710691824,1395.6663741407049,1575.2602018429136,1678.9720637706596,1915.6220564575106,2225.826678367705,2367.230802983765,2327.562527424309,2416.7096679830333,2430.843059821559,2126.968260933158,0.16188315585220095,0.021704861114419688,-0.19275851806947028,38.59554915064518
-73.90755,40.80939833,24-07-2021 15:55,1.028365601,1277.7982148083113,1396.8170910155106,1576.7715832601698,1680.8334796605209,1917.792947029558,2226.4850746268658,2367.549019607843,2328.1265730172668,2417.1180860403865,2431.9533216271584,2128.52429031314,0.1614615972350201,0.021811976039878514,-0.19241346628957112,38.60232202017307
-73.90761333,40.80920333,24-07-2021 15:55,1.04134789,1282.120035046729,1411.9084404205607,1593.3771904205607,1699.6691004672898,1936.234375,2237.5458528037384,2375.276431074766,2334.9783878504672,2424.092581775701,2445.6260221962616,2145.2070677570096,0.15746339406917284,0.02314511405990039,-0.18878158625251143,38.67626356297875
-73.90763833,40.80913833,24-07-2021 15:55,1.04134789,1283.5032909170689,1418.8993710691823,1600.954512212959,1707.4387889425186,1941.497879186778,2241.127541319292,2378.3598069328655,2340.4417142021352,2426.659938569548,2450.441421676174,2150.0677197601285,0.15637885672955495,0.02296021513241784,-0.18762061957464718,38.68261380271943
-73.90766,40.80906667,24-07-2021 15:55,1.03702046,1286.2479520187244,1422.2441486249268,1604.619368051492,1711.683440608543,1944.4113516676418,2241.0760678759507,2377.701433586893,2339.59961966062,2425.155061439438,2453.7239613809247,2154.058806319485,0.15499192964570568,0.02380902098320397,-0.18634367257469686,38.69750532483273
-73.90768,40.80899,24-07-2021 15:55,1.03702046,1288.8589818607372,1424.449678174371,1606.4119368051493,1714.3562024575776,1946.0298420128731,2239.627998829725,2375.6857811585724,2336.535839672323,2422.0788472791105,2455.318461088356,2156.881217086015,0.15359077229014784,0.02478844596697706,-0.18517209566479415,38.73171213494398
-73.90770167,40.80891167,24-07-2021 15:55,1.039184175,1292.1543977755011,1422.742280111225,1603.793941167862,1712.7633543099664,1945.5414898287722,2234.7883799209717,2369.3933850431727,2326.0739060441974,2414.8115030001463,2454.5144153373335,2158.363822625494,0.15185324691207044,0.026867092637673173,-0.18379243093091233,38.76266371353162
-73.90772667,40.808825,24-07-2021 15:55,1.039184175,1296.1868598185542,1421.446297922154,1602.0971612525607,1711.5098039215686,1943.6628621597893,2229.361428153351,2362.950248756219,2318.378109452736,2408.082089552239,2453.0597014925374,2158.711735440445,0.1505918572864288,0.028226626307662036,-0.18270258036121115,38.79565151490101
-73.90775667,40.808735,24-07-2021 15:55,1.026201886,1300.124634289058,1423.9016968987712,1604.4271503803393,1714.646723229959,1945.4502633118782,2227.178174370977,2359.4654768870682,2314.6420421299003,2403.805588063195,2454.8715623171447,2163.2954944411936,0.14890849324529742,0.02940122029560746,-0.18122029922484084,38.81367056342434
-73.907785,40.80864333,24-07-2021 15:55,1.026201886,1303.9114979520186,1429.7965184318314,1610.2608250438852,1721.6717378583967,1949.53920421299,2225.966500877706,2356.4065242832066,2311.7230836746635,2399.697337624342,2458.301053247513,2170.098888238736,0.1462914918882137,0.030728978589074415,-0.17885393590509932,38.86679841479454
-73.90781833,40.80855,24-07-2021 15:55,1.024038171,1307.4726368159204,1434.7279777582676,1614.6014047410008,1726.8394790752122,1952.6761779338601,2223.86815920398,2352.766461808604,2308.2418788410887,2395.2083699151303,2461.081211589113,2176.5481416447174,0.1440869088364826,0.0320463365240869,-0.17682084752228486,38.928562629739794
-73.90785667,40.80845667,24-07-2021 15:55,1.024038171,1311.5640275135372,1440.2793794819258,1619.5949070686374,1732.7763793355773,1958.1088833601639,2223.3862139616567,2350.92345968096,2305.7321820576612,2392.732474754866,2465.4959754134347,2183.8412117664275,0.14187311825938553,0.033484836206293146,-0.17479747786871555,38.96000011581571
-73.90789333,40.80836,24-07-2021 15:55,1.024038171,1315.8969856599356,1445.2781679836114,1624.1643254316652,1738.2079309335675,1963.116476441323,2221.806555458004,2347.4461515949665,2299.8775241439857,2387.7982148083115,2468.4820017559264,2189.5743342112964,0.13909304284389673,0.03535901114338073,-0.17219826510907182,39.01832345074443
