Longitude,Latitude,datetime,UHI Index,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,NDVI,NDBI,NDWI,LST
-73.90939333,40.81240333,24-07-2021 15:53,1.010815469,1060.1529411764707,1238.5,1375.8882352941177,1444.464705882353,1680.270588235294,1942.3823529411766,2042.0941176470587,2038.1529411764707,2122.505882352941,2115.8411764705884,1745.8117647058823,0.17047183913384964,0.01870205712715899,-0.1939826357240944,37.06579618571431
-73.90942,40.81233,24-07-2021 15:53,1.010815469,1079.3411764705882,1287.1176470588234,1423.964705882353,1500.0588235294117,1735.3882352941177,1968.3235294117646,2065.9,2046.0882352941176,2132.1529411764704,2184.6882352941175,1819.3882352941177,0.15397821994044902,0.03275994394020287,-0.17928358441725756,37.028783912000016
-73.90945333,40.81223667,24-07-2021 15:53,1.010815469,1104.1264367816093,1365.5,1507.9310344827586,1587.1149425287356,1819.6091954022988,2040.8850574712644,2136.7471264367814,2092.9942528735633,2187.132183908046,2306.637931034483,1921.557471264368,0.13746312500097607,0.04855944070559712,-0.16247580044081902,37.011107865714315
-73.90947667,40.81216333,24-07-2021 15:53,1.010815469,1112.9662921348315,1415.8932584269662,1555.2977528089887,1647.9943820224719,1857.4213483146068,2072.516853932584,2157.8483146067415,2103.1348314606744,2205.3314606741574,2358.921348314607,1958.5393258426966,0.12133424991126272,0.05732480868647744,-0.14974639166708906,37.04239902500002
-73.90949333,40.81209333,24-07-2021 15:53,1.010815469,1124.7411764705882,1449.835294117647,1587.6941176470589,1688.9117647058824,1883.2411764705882,2081.458823529412,2152.964705882353,2089.5470588235294,2196.9529411764706,2386.1470588235293,1970.0235294117647,0.10603140402716324,0.06626905061061837,-0.13647539475725884,37.10217368428574
-73.90952167,40.81203167,24-07-2021 15:53,1.010815469,1135.512048192771,1485.987951807229,1624.4819277108434,1730.078313253012,1903.487951807229,2088.7048192771085,2156.614457831325,2100.0361445783133,2192.126506024096,2400.2951807228915,1980.0301204819277,0.09659184742347818,0.0667193178547764,-0.1276820806443787,37.083472232000034
-73.90953,40.81198167,24-07-2021 15:53,1.010815469,1144.438202247191,1501.752808988764,1642.4101123595506,1750.1460674157304,1921.9831460674156,2106.6629213483147,2175.4719101123596,2116.808988764045,2206.0280898876404,2419.1404494382023,2004.5168539325844,0.09481954561699678,0.06665229954458701,-0.1261961230891546,37.08894106400002
-73.90954833,40.81194,24-07-2021 15:54,1.010815469,1135.1022727272727,1517.5795454545455,1654.3636363636363,1766.7727272727273,1932.4488636363637,2112.3238636363635,2178.2045454545455,2103.4545454545455,2205.0511363636365,2429.090909090909,2005.6931818181818,0.08699277702742382,0.07184403706526533,-0.1195084188116896,37.05456554857145
-73.90956333,40.8119,24-07-2021 15:54,1.010815469,1128.7022471910113,1492.3033707865168,1624.556179775281,1741.7022471910113,1913.4044943820224,2099.112359550562,2170.85393258427,2086.303370786517,2195.191011235955,2412.3314606741574,1992.4943820224719,0.09002106004681641,0.07247267273342596,-0.12443133045585916,37.12780883428574
-73.90958167,40.81186333,24-07-2021 15:54,1.010815469,1125.4759036144578,1507.8072289156626,1637.1385542168675,1763.9277108433735,1897.120481927711,2081.246987951807,2157.722891566265,2084.6987951807228,2176.5060240963853,2394.144578313253,1973.94578313253,0.08334689890932767,0.06909055694241203,-0.12025249868490262,37.152288368000015
-73.9096,40.81181167,24-07-2021 15:54,1.012979184,1099.1954022988505,1476.2816091954023,1605.5459770114942,1731.5344827586207,1872.7356321839081,2074.82183908046,2161.8045977011493,2064.1264367816093,2178.2471264367814,2379.82183908046,1973.2356321839081,0.08762425334433604,0.07103939620845606,-0.12496495819257886,37.16302664750002
-73.909615,40.81175333,24-07-2021 15:54,1.012979184,1084.172619047619,1444.0654761904761,1574.4345238095239,1691.3035714285713,1837.4285714285713,2082.684523809524,2189.0119047619046,2091.5714285714284,2201.904761904762,2364.9761904761904,1962.4107142857142,0.10581048994292888,0.06134900494189931,-0.14106275643825425,37.16302664750002
-73.90963167,40.8117,24-07-2021 15:54,1.012979184,1057.9651162790697,1393.4476744186047,1522.5813953488373,1634.8197674418604,1781.4244186046512,2043.1279069767443,2155.5872093023254,2083.5581395348836,2181.2732558139537,2334.7616279069766,1939.3779069767443,0.1206812172724728,0.05685498143959281,-0.15556157457565903,37.160890385000016
-73.90964667,40.81164333,24-07-2021 15:54,1.012979184,1023.9034090909091,1317.9488636363637,1446.8522727272727,1545.1420454545455,1691.75,2023.1875,2155.693181818182,2117.4545454545455,2195.2102272727275,2282.619318181818,1903.159090909091,0.1562586776333854,0.03753681820940501,-0.18814381222920434,37.21051740615387
-73.90966167,40.81157833,24-07-2021 15:54,1.012979184,993.2906976744187,1218.889534883721,1345.7616279069769,1432.2906976744187,1605.5813953488373,1980.5232558139535,2124.9593023255816,2094.3255813953488,2185.296511627907,2238.360465116279,1888.5174418604652,0.18772523896349685,0.03324378507344123,-0.21760028393006528,37.23135856400002
-73.909675,40.81151,24-07-2021 15:54,1.012979184,960.9166666666666,1151.1190476190477,1278.8630952380952,1354.970238095238,1540.3214285714287,1957.125,2117.6190476190477,2100.690476190476,2193.9464285714284,2200.815476190476,1853.095238095238,0.21579671725653732,0.023276731709409634,-0.24317631414405608,37.30579001857144
-73.90969333,40.81144167,24-07-2021 15:54,1.012979184,930.6,1054.835294117647,1178.729411764706,1240.3470588235293,1455.7411764705882,1918.0764705882352,2098.676470588235,2077.8823529411766,2193.570588235294,2158.5,1828.9,0.2524042765542928,0.01902983261245372,-0.2761007470774388,37.28723505285716
-73.909705,40.81137667,24-07-2021 15:54,1.012979184,901.1823529411764,998.6529411764706,1120.8117647058823,1167.5529411764705,1382.7941176470588,1873.6941176470589,2064.205882352941,2072.705882352941,2173.464705882353,2132.264705882353,1823.6470588235295,0.27934587650950177,0.014163909658737305,-0.2980707241507613,37.319258645000026
-73.90971333,40.81132,24-07-2021 15:54,1.012979184,870.0235294117647,965.9882352941177,1085.6235294117646,1126.6176470588234,1352.9529411764706,1876.3058823529411,2075.0176470588235,2092.3176470588237,2197.794117647059,2129.9411764705883,1803.4117647058824,0.30000603049236235,0.008910758668345883,-0.3167755668671912,37.34875941285717
-73.909745,40.81123,24-07-2021 15:54,1.012979184,839.8,912.9823529411765,1037.1882352941177,1068.2882352941176,1304.4705882352941,1858.5058823529412,2068.605882352941,2087.7294117647057,2199.2176470588233,2110.394117647059,1760.3294117647058,0.32301504315751606,0.0053987705991893455,-0.33618203585600365,37.36874872625003
-73.909755,40.81120333,24-07-2021 15:54,1.012979184,834.0459770114943,905.4942528735633,1029.6954022988505,1059.0632183908046,1300.528735632184,1855.3333333333333,2067.2816091954023,2080.0114942528735,2197.7816091954023,2105.402298850575,1738.5402298850574,0.3252386035126391,0.006066498046032941,-0.33775404785534363,37.36147119200003
-73.90977,40.81116167,24-07-2021 15:54,1.015142899,830.8235294117648,908.3294117647059,1033.4235294117648,1060.0823529411764,1303.7764705882353,1859.3588235294117,2070.0588235294117,2088.9411764705883,2199.635294117647,2101.711764705882,1727.3058823529411,0.32672312985911606,0.003047398201319124,-0.3380507232452025,37.39929728000003
-73.90978667,40.81111833,24-07-2021 15:54,1.015263105,831.9069767441861,871.8720930232558,997.9302325581396,1020.4593023255813,1290.7151162790697,1825.889534883721,2032.5174418604652,2062.3372093023254,2167.2267441860463,2102.686046511628,1709.1337209302326,0.3379651894138703,0.009687541876982213,-0.3478150184472401,37.39189157000003
-73.90980833,40.81106,24-07-2021 15:54,1.015263105,825.6551724137931,890.7068965517242,1018.051724137931,1045.557471264368,1304.2471264367816,1838.6206896551723,2049.2528735632186,2075.4137931034484,2177.114942528736,2102.6609195402298,1681.5862068965516,0.3299794309537445,0.006521455050654365,-0.34180502839689886,37.25671701714288
-73.909875,40.810865,24-07-2021 15:54,1.019590535,831.077380952381,987.7261904761905,1117.732142857143,1165.6011904761904,1379.5119047619048,1802.9940476190477,1989.4940476190477,1977.2738095238096,2090.8988095238096,2115.8928571428573,1667.232142857143,0.25825800232195656,0.03386596708800384,-0.27771890584101505,37.16618831600003
-73.9099,40.81081,24-07-2021 15:54,1.019590535,827.9943820224719,988.056179775281,1118.2865168539327,1161.1573033707866,1375.061797752809,1840.6573033707866,2036.376404494382,2016.2247191011236,2141.5730337078653,2105.8370786516853,1646.0168539325844,0.2691106734043644,0.021739693373693456,-0.2864683309943847,37.14953767571431
-73.90992833,40.81075333,24-07-2021 15:54,1.02175425,840.528735632184,1009.316091954023,1137.5862068965516,1185.1206896551723,1390.7471264367816,1850.5632183908046,2041.3735632183907,2003.0689655172414,2143.270114942529,2107.2471264367814,1641.5977011494253,0.25655571478787553,0.025345535133774653,-0.27557395228318277,37.166067680000026
-73.909965,40.810705,24-07-2021 15:54,1.02175425,845.2647058823529,1017.0058823529412,1146.5235294117647,1194.6882352941177,1400.4764705882353,1871.4705882352941,2060.2,2017.764705882353,2163.6,2102.829411764706,1628.1941176470589,0.25621432769900954,0.020643796368599088,-0.2753355926153823,37.02395595875002
-73.90995167,40.81062833,24-07-2021 15:54,1.023917965,871.1647058823529,1052.0235294117647,1183.1117647058823,1236.870588235294,1426.5470588235294,1892.5294117647059,2071.035294117647,2019.8,2165.4470588235295,2112.470588235294,1634.2176470588236,0.24040792292380891,0.022426069701033207,-0.2612273758253061,37.098511520000024
-73.90991333,40.8106,24-07-2021 15:54,1.02175425,886.5965909090909,1056.1363636363637,1189.784090909091,1241.3522727272727,1430.2329545454545,1894.9204545454545,2071.096590909091,2025.659090909091,2169.6704545454545,2132.244318181818,1668.5113636363637,0.24006859202009065,0.025634368282747337,-0.25995638944157984,37.19153049285717
-73.90974333,40.810515,24-07-2021 15:54,1.02175425,922.9705882352941,1004.7176470588236,1136.1411764705883,1173.735294117647,1392.8,1928.8,2120.4823529411765,2094.0117647058823,2223.3470588235296,2144.1588235294116,1709.3058823529411,0.2816241447156433,0.011832241713613917,-0.2965403204364754,37.43884865428574
-73.90966667,40.810495,24-07-2021 15:54,1.019590535,938.2797619047619,1017.4940476190476,1151.8214285714287,1184.1785714285713,1397.6845238095239,1989.5357142857142,2206.4226190476193,2173.035714285714,2310.154761904762,2176.5535714285716,1729.2142857142858,0.2945469245335206,0.0008087791540252606,-0.30714531236572995,37.53898036400004
-73.90959167,40.81047333,24-07-2021 15:54,1.019590535,947.4058823529411,1014.1294117647059,1153.1529411764707,1181.370588235294,1392.9529411764706,1989.7117647058824,2204.4764705882353,2163.788235294118,2320.705882352941,2189.394117647059,1759.8647058823528,0.29368340903535756,0.0058821065319353705,-0.3046889409094134,37.63193626625004
-73.90951833,40.810445,24-07-2021 15:54,1.019590535,958.9529411764706,1030.9705882352941,1175.4764705882353,1200.4588235294118,1401.8882352941177,2000.5411764705882,2212.235294117647,2192.564705882353,2341.735294117647,2211.1294117647058,1797.6882352941177,0.2923958156355428,0.004215711942379913,-0.3019821261092588,37.75294841600003
-73.90944,40.81042333,24-07-2021 15:54,1.019590535,987.0178571428571,1044.267857142857,1189.6488095238096,1211.9642857142858,1402.0714285714287,1995.3035714285713,2202.1071428571427,2189.404761904762,2330.4464285714284,2196.1785714285716,1791.4940476190477,0.287366781583046,0.0015445629484051072,-0.29586863044561995,37.80198276125003
-73.909385,40.8104,24-07-2021 15:54,1.019590535,1017.703488372093,1025.8837209302326,1172.0290697674418,1186.7732558139535,1382.7674418604652,1984.2906976744187,2190.3546511627906,2180.279069767442,2316.0872093023254,2172.156976744186,1780.2790697674418,0.29506693626507213,-0.0018661027839261166,-0.3007629245382824,38.01876314000003
-73.909345,40.81038,24-07-2021 15:54,1.019590535,1038.2529411764706,1019.9294117647058,1168.8,1176.3176470588235,1381.2823529411764,1994.3529411764705,2205.1823529411763,2207.8,2330.6294117647058,2174.470588235294,1786.5117647058823,0.30480097340518,-0.007605512049890905,-0.3077059764259907,38.101486763750025
-73.90925333,40.81033333,24-07-2021 15:54,1.01742682,1072.7317073170732,1002.170731707317,1139.841463414634,1141.158536585366,1367.8597560975609,1978.7012195121952,2191.743902439024,2168.121951219512,2311.8841463414633,2149.951219512195,1778.030487804878,0.3103283080472138,-0.004208064798549452,-0.3108500182486461,38.401346810000014
-73.90922333,40.81030667,24-07-2021 15:54,1.019590535,1119.9882352941177,1013.7470588235294,1153.6117647058823,1147.5764705882352,1397.5294117647059,2007.035294117647,2214.9117647058824,2193.6941176470586,2329.2294117647057,2155.258823529412,1778.0588235294117,0.3130897721190952,-0.00883782709022582,-0.3107222313994398,38.401346810000014
-73.90917333,40.81029333,24-07-2021 15:55,1.019590535,1148.596590909091,1019.9034090909091,1150.5795454545455,1148.8522727272727,1406.590909090909,1976.5227272727273,2170.505681818182,2114.9886363636365,2278.1420454545455,2149.181818181818,1794.1704545454545,0.2960120883788621,0.00801871833752162,-0.2953265824546752,38.401346810000014
-73.90911833,40.81028,24-07-2021 15:55,1.019590535,1164.2808988764045,1033.6348314606741,1162.2134831460673,1164.0056179775281,1414.8483146067415,1954.4775280898875,2142.8483146067415,2103.6067415730336,2243.6404494382023,2149.224719101124,1812.4775280898875,0.28754975199222876,0.010726495500684363,-0.28825630121999046,38.5172527446154
-73.909055,40.81026167,24-07-2021 15:55,1.019590535,1190.5117647058823,1047.5411764705882,1173.6941176470589,1178.8117647058823,1428.964705882353,1915.7058823529412,2088.2705882352943,2043.4117647058824,2182.970588235294,2149.3529411764707,1839.9411764705883,0.26832402907747305,0.025267617885152305,-0.2703416296708039,38.67034498400002
-73.90897833,40.81023833,24-07-2021 15:55,1.019590535,1233.132530120482,1153.2650602409637,1277.512048192771,1293.367469879518,1507.1265060240964,1933.813253012048,2091.1686746987953,2047.55421686747,2173.222891566265,2203.8493975903616,1921.7650602409637,0.2257421207984955,0.03676319514603968,-0.23158701429992337,38.87514948714287
-73.908895,40.81021833,24-07-2021 15:55,1.019590535,1273.1860465116279,1319.1279069767443,1432.3197674418604,1467.6744186046512,1632.9360465116279,2000.6860465116279,2146.046511627907,2130.593023255814,2215.9302325581393,2304.6337209302324,2052.0523255813955,0.18423272182025585,0.039240541174712464,-0.19598381909236137,38.87514948714287
-73.90871333,40.81017333,24-07-2021 15:55,1.02175425,1332.0,1478.2906976744187,1592.156976744186,1647.4767441860465,1801.3488372093022,2053.563953488372,2165.6162790697676,2190.546511627907,2219.0116279069766,2437.4476744186045,2246.9302325581393,0.14149725815736056,0.053349497182842,-0.1581909702209414,39.33207365600001
-73.90862167,40.810155,24-07-2021 15:55,1.02175425,1351.5361445783133,1488.698795180723,1601.6927710843374,1659.9156626506024,1820.8734939759036,2060.7168674698796,2164.5,2167.3373493975905,2214.277108433735,2473.5,2296.4819277108436,0.13258117118194815,0.0659714244547164,-0.15007695885458375,39.38129314400001
-73.90853667,40.81013833,24-07-2021 15:55,1.02175425,1376.892857142857,1573.5595238095239,1677.9642857142858,1743.422619047619,1860.9880952380952,2084.3333333333335,2181.785714285714,2207.214285714286,2236.5535714285716,2543.9821428571427,2381.625,0.11739668257227966,0.07088064284559899,-0.13622282483798318,39.495184418750014
-73.90847,40.81012667,24-07-2021 15:55,1.023917965,1375.9885057471265,1550.9080459770114,1654.7758620689656,1730.1264367816093,1867.1264367816093,2083.977011494253,2181.5057471264367,2178.2011494252874,2230.867816091954,2553.9367816091954,2389.787356321839,0.11464615049797881,0.07940082002254087,-0.13655842072276583,39.55325306000002
-73.90843167,40.810125,24-07-2021 15:55,1.023917965,1382.5529411764705,1570.6352941176472,1679.0529411764705,1754.4823529411765,1891.8588235294117,2109.4,2204.288235294118,2205.0529411764705,2250.964705882353,2579.535294117647,2417.358823529412,0.11379380527423745,0.07826846000639309,-0.1354237026312362,39.66453306800001
-73.90818333,40.81009667,24-07-2021 15:55,1.015263105,1389.1011235955057,1582.808988764045,1738.9943820224719,1850.7247191011236,2004.0224719101125,2181.9438202247193,2258.505617977528,2253.6516853932585,2296.2078651685392,2686.2134831460676,2529.561797752809,0.09817008153806778,0.08756550695101536,-0.128901308726296,39.82244559200002
-73.9081,40.81007833,24-07-2021 15:55,1.015263105,1393.4540229885058,1561.0344827586207,1726.3333333333333,1843.5919540229886,1995.0919540229886,2155.9655172413795,2230.1494252873563,2231.655172413793,2264.8563218390805,2681.896551724138,2528.137931034483,0.09522446279966093,0.09163257142456126,-0.12767137609083912,39.86368970000002
-73.90800833,40.81006,24-07-2021 15:55,1.01309939,1394.7738095238096,1524.577380952381,1701.5238095238096,1834.9761904761904,2014.392857142857,2132.535714285714,2206.6309523809523,2141.940476190476,2239.6428571428573,2698.8511904761904,2546.4166666666665,0.07718650186642562,0.11504537948215376,-0.11458846340881702,39.91593657714288
-73.90791833,40.81004,24-07-2021 15:55,1.01309939,1389.7988505747126,1461.8908045977012,1644.3793103448277,1793.3505747126437,1982.0,2067.022988505747,2134.448275862069,2045.9310344827586,2166.3563218390805,2671.3563218390805,2521.977011494253,0.06578846916703465,0.13258155378602549,-0.10881245386333266,39.95781671230771
-73.90782333,40.810025,24-07-2021 15:55,1.01309939,1380.5056818181818,1427.846590909091,1609.4204545454545,1773.7102272727273,1955.784090909091,2012.5056818181818,2073.715909090909,1984.590909090909,2111.431818181818,2651.0170454545455,2503.0625,0.0561106399319083,0.14376240245039942,-0.10438766508680791,39.96793931000002
-73.907525,40.80997833,24-07-2021 15:55,1.010935675,1342.892857142857,1427.422619047619,1629.7261904761904,1812.9642857142858,1948.095238095238,1977.982142857143,2034.4880952380952,2016.6904761904761,2082.2380952380954,2569.7083333333335,2416.9583333333335,0.05319701203950372,0.12057779537062879,-0.10612179602284046,40.087325865714305
-73.90740667,40.809905,24-07-2021 15:55,1.03269303,1327.2383720930231,1363.9883720930231,1544.6976744186047,1707.5755813953488,1830.9883720930231,1861.1744186046512,1917.6220930232557,1886.389534883721,1954.7558139534883,2396.0523255813955,2243.0058139534885,0.04975394799421512,0.11901219147954062,-0.09958705203957656,40.05210805250002
-73.90739667,40.80987,24-07-2021 15:55,1.030529316,1322.2102272727273,1353.7727272727273,1527.653409090909,1685.5511363636363,1791.125,1815.2045454545455,1873.1761363636363,1851.0681818181818,1903.125,2333.369318181818,2184.994318181818,0.04680092216983028,0.1152606859019011,-0.09572104833895284,40.05210805250002
-73.90739833,40.80982833,24-07-2021 15:55,1.030529316,1323.396551724138,1340.7528735632184,1506.6379310344828,1660.0402298850574,1775.4252873563219,1794.2701149425288,1857.9195402298851,1817.2241379310344,1882.3563218390805,2319.689655172414,2176.5689655172414,0.04520332405577114,0.12145902534373039,-0.09344136442858325,40.058303213750015
-73.90741167,40.80977667,24-07-2021 15:55,1.026201886,1317.0862068965516,1321.2643678160919,1476.5459770114942,1619.7471264367816,1732.9885057471265,1741.7298850574712,1808.2816091954023,1760.2816091954023,1824.9827586206898,2249.8045977011493,2117.9942528735633,0.0415778958554729,0.12207293390946676,-0.08765855598642067,40.14762950428574
-73.907465,40.80964333,24-07-2021 15:55,1.026201886,1308.0170454545455,1341.534090909091,1477.534090909091,1610.215909090909,1745.0454545454545,1740.090909090909,1799.5,1738.2954545454545,1805.0170454545455,2248.778409090909,2172.2670454545455,0.03824969711778302,0.12803448644411985,-0.08108681133455593,40.38087885125002
-73.90749167,40.80957167,24-07-2021 15:55,1.026201886,1298.7613636363637,1333.4772727272727,1459.2045454545455,1584.909090909091,1728.6647727272727,1725.4488636363637,1776.5170454545455,1694.5625,1776.1079545454545,2223.5454545454545,2175.443181818182,0.033436304005460944,0.13500979571830674,-0.07462756479895073,40.42947254000002
-73.90751833,40.80950167,24-07-2021 15:55,1.028365601,1289.0,1327.2906976744187,1449.203488372093,1573.1511627906978,1729.9244186046512,1740.0697674418604,1784.4186046511627,1683.4709302325582,1783.7209302325582,2240.9883720930234,2219.8197674418607,0.03387552018338305,0.14206223046575814,-0.07478193088601019,40.65211298000002
-73.90753833,40.80944167,24-07-2021 15:55,1.028365601,1283.9166666666667,1300.3630952380952,1419.202380952381,1539.3869047619048,1706.9107142857142,1724.5357142857142,1765.3690476190477,1651.5833333333333,1764.970238095238,2221.7083333333335,2211.964285714286,0.035160600130949834,0.14719392420314337,-0.07567475363060483,40.76360553714288
-73.90755,40.80939833,24-07-2021 15:55,1.028365601,1270.2441860465117,1256.110465116279,1367.9825581395348,1484.593023255814,1661.9767441860465,1693.7674418604652,1738.8139534883721,1623.0174418604652,1731.5174418604652,2162.0406976744184,2148.1046511627906,0.04454368401654605,0.1424081839546564,-0.0852674301975695,40.79179606400001
-73.90761333,40.80920333,24-07-2021 15:55,1.04134789,1246.6117647058823,1278.9,1404.3588235294117,1515.2588235294118,1694.4,1788.3117647058823,1862.9235294117648,1793.1117647058823,1870.9529411764706,2200.8,2155.6235294117646,0.08398482992338503,0.10207742667147798,-0.12158139706017626,41.001320690000014
-73.90763833,40.80913833,24-07-2021 15:55,1.04134789,1235.8488372093022,1277.1802325581396,1410.0755813953488,1517.6918604651162,1675.953488372093,1780.0116279069769,1849.5058139534883,1811.4709302325582,1866.2616279069769,2169.546511627907,2108.3255813953488,0.08824412870056028,0.0899457454343651,-0.1245970987500587,41.17939953200001
-73.90766,40.80906667,24-07-2021 15:55,1.03702046,1224.284090909091,1230.8579545454545,1369.8693181818182,1470.125,1631.6306818181818,1756.2329545454545,1816.2045454545455,1791.2670454545455,1842.9602272727273,2123.255681818182,2042.2727272727273,0.09846778338167787,0.08480947985067264,-0.13330577324034795,41.19137684375001
-73.90768,40.80899,24-07-2021 15:55,1.03702046,1229.0941176470587,1190.035294117647,1326.8058823529411,1418.2411764705882,1593.4411764705883,1725.0882352941176,1787.2941176470588,1761.5294117647059,1812.735294117647,2074.894117647059,1981.8470588235293,0.10796006371158852,0.08168146803395322,-0.14076306100564362,41.323184239999996
-73.90770167,40.80891167,24-07-2021 15:55,1.039184175,1229.4127906976744,1146.3023255813953,1284.1453488372092,1362.0755813953488,1536.4244186046512,1669.6860465116279,1735.3372093023256,1715.9593023255813,1762.296511627907,2001.5348837209303,1896.7848837209303,0.11497066612267719,0.07681937539196355,-0.1439329635787899,41.417977328000006
-73.90772667,40.808825,24-07-2021 15:55,1.039184175,1225.703488372093,1115.3081395348838,1241.6162790697674,1313.3081395348838,1483.2093023255813,1607.3313953488373,1676.7790697674418,1657.1046511627908,1706.5116279069769,1904.8139534883721,1788.6918604651162,0.11574031484935732,0.06954378519546231,-0.14333507160335357,41.485112937500006
-73.90775667,40.808735,24-07-2021 15:55,1.026201886,1222.4375,1107.2954545454545,1229.3295454545455,1296.5568181818182,1451.5,1564.4318181818182,1631.409090909091,1617.7556818181818,1664.8125,1846.3238636363637,1717.5681818181818,0.11021428334688319,0.06598237102208056,-0.13642940247901061,41.53578508400001
-73.907785,40.80864333,24-07-2021 15:55,1.026201886,1253.3882352941177,1091.9529411764706,1214.729411764706,1279.7764705882353,1427.1411764705883,1527.6470588235295,1590.9529411764706,1573.3058823529411,1625.7176470588236,1811.8647058823528,1671.8647058823528,0.10288150689450418,0.07047172876855627,-0.12861260090386228,41.528265440000006
-73.90781833,40.80855,24-07-2021 15:55,1.024038171,1304.9761904761904,1110.8095238095239,1225.1607142857142,1300.7083333333333,1445.7857142857142,1508.797619047619,1560.5535714285713,1524.4642857142858,1596.982142857143,1800.5416666666667,1662.2261904761904,0.0792008073674386,0.08303064262326777,-0.10885250586118891,41.31036666500002
-73.90785667,40.80845667,24-07-2021 15:55,1.024038171,1381.1149425287356,1184.5747126436781,1294.3218390804598,1390.9827586206898,1557.5344827586207,1574.1896551724137,1626.896551724138,1536.0977011494253,1662.9540229885058,1860.9080459770114,1698.6436781609195,0.04957668384016082,0.09561666037873105,-0.08542050343862757,41.253114830000015
-73.90789333,40.80836,24-07-2021 15:55,1.024038171,1453.0764705882352,1305.0,1421.5823529411764,1549.5176470588235,1712.4235294117648,1701.4470588235295,1758.1529411764707,1667.6176470588234,1790.9411764705883,1958.8117647058823,1742.6529411764707,0.036709677773247275,0.0802977487173415,-0.07964369225613331,40.938412845714296
-73.90792833,40.80826167,24-07-2021 15:55,1.024038171,1559.6379310344828,1534.4022988505747,1678.1264367816093,1845.7931034482758,2051.264367816092,2013.2931034482758,2075.655172413793,1989.7643678160919,2114.17816091954,2199.9137931034484,1864.8620689655172,0.037535942414221424,0.05015884686503782,-0.0849637973529213,40.75557929375002
