Longitude,Latitude,datetime,UHI Index,road_density
-73.90863333,40.80648333,24-07-2021 15:56,1.004684943,5376.278219935702
-73.908675,40.80643,24-07-2021 15:56,1.004684943,5394.330726162827
-73.90871333,40.80638833,24-07-2021 15:56,1.004684943,5409.155335210889
-73.90875333,40.80634667,24-07-2021 15:56,1.004684943,5423.972536657644
-73.9088,40.80631167,24-07-2021 15:56,1.004684943,5438.912164780964
-73.90885167,40.80628333,24-07-2021 15:56,1.004684943,5453.814493465608
-73.90889833,40.80626,24-07-2021 15:56,1.004684943,5592.751737539697
-73.90893667,40.80624833,24-07-2021 15:56,1.004684943,5645.921722220973
-73.90896333,40.80624333,24-07-2021 15:56,1.004684943,5669.795255876559
-73.909165,40.80621667,24-07-2021 15:56,1.015503518,5805.562815008466
-73.909225,40.806185,24-07-2021 15:56,1.015503518,5856.415917737131
-73.90930167,40.80615,24-07-2021 15:56,1.015503518,5912.698818107943
-73.90947667,40.80609667,24-07-2021 15:56,1.015503518,6008.363870469251
-73.90954667,40.80606833,24-07-2021 15:56,1.013339803,6046.198947540245
-73.909595,40.80603667,24-07-2021 15:56,1.013339803,6079.071375614234
-73.90964667,40.80601333,24-07-2021 15:56,1.011176088,6108.5605906268875
-73.9097,40.80599,24-07-2021 15:56,1.011176088,6137.889177562349
-73.90976,40.80597167,24-07-2021 15:56,1.004684943,6164.633932150314
-73.90987167,40.80591167,24-07-2021 15:56,1.004684943,6216.8218885801125
-73.90990833,40.80590333,24-07-2021 15:56,1.004684943,6230.680811901371
-73.90994667,40.805895,24-07-2021 15:56,1.002521229,6244.643072504799
-73.90998333,40.80588667,24-07-2021 15:57,1.002521229,6258.143518955598
-73.910005,40.80574833,24-07-2021 15:57,1.011296294,6325.927767207697
-73.90990833,40.80571167,24-07-2021 15:57,1.011296294,6322.022174144521
-73.90979167,40.80562667,24-07-2021 15:57,1.011296294,6316.29758758931
-73.90964,40.80555333,24-07-2021 15:57,1.013460009,6284.009708411779
-73.90940833,40.80539,24-07-2021 15:57,1.013460009,6210.370324926289
-73.90931,40.80531333,24-07-2021 15:57,1.011296294,6165.72887723684
-73.90921167,40.80523667,24-07-2021 15:57,1.011296294,6110.002842621609
-73.90911833,40.80516667,24-07-2021 15:57,1.011296294,6049.9740622819
-73.90902667,40.80509833,24-07-2021 15:57,1.011296294,5981.955903730788
-73.90895333,40.80503167,24-07-2021 15:58,1.015623724,5916.545218607445
-73.90889167,40.80498833,24-07-2021 15:58,1.015623724,5862.01700403403
-73.90883167,40.804955,24-07-2021 15:58,1.015623724,5808.216796369463
-73.90870167,40.80489167,24-07-2021 15:58,1.019951154,5686.292980423477
-73.90863833,40.80486167,24-07-2021 15:58,1.019951154,5621.610600756492
-73.90858,40.80483667,24-07-2021 15:58,1.019951154,5562.546223744628
-73.90852667,40.804815,24-07-2021 15:58,1.019951154,5507.245206926793
-73.90847333,40.80479667,24-07-2021 15:58,1.017787439,5452.708349063529
-73.90842333,40.80478,24-07-2021 15:58,1.017787439,5399.007200277993
-73.90837333,40.80476667,24-07-2021 15:58,1.017787439,5345.061290183617
-73.908315,40.80474,24-07-2021 15:58,1.017787439,5271.544183374593
-73.90824,40.80463667,24-07-2021 15:58,1.017787439,5095.074712968551
-73.90812,40.804555,24-07-2021 15:58,1.013460009,4878.264891380508
-73.90805,40.80449833,24-07-2021 15:58,1.013460009,4729.903842683255
-73.90797167,40.80446,24-07-2021 15:58,1.013460009,4587.783470011395
-73.90789,40.80441167,24-07-2021 15:58,1.011296294,4417.399770076275
-73.90774667,40.80431833,24-07-2021 15:58,1.011296294,4082.5609258858117
-73.90767833,40.804275,24-07-2021 15:58,1.011296294,3913.470317184428
-73.907605,40.804235,24-07-2021 15:58,1.011296294,3735.184838754855
-73.907515,40.80420833,24-07-2021 15:58,1.011296294,3554.515949954552
-73.90745167,40.804175,24-07-2021 15:58,1.013460009,3388.361513034697
-73.90736167,40.804135,24-07-2021 15:58,1.013460009,3149.701553927316
-73.90721833,40.80409667,24-07-2021 15:58,1.013460009,2842.015975951328
-73.90718,40.80413667,24-07-2021 15:58,1.013460009,2894.8728998448946
-73.907135,40.80417833,24-07-2021 15:58,1.013460009,2948.423979136807
-73.90709,40.80422333,24-07-2021 15:58,1.00913258,3013.4955500419983
-73.90704333,40.80427167,24-07-2021 15:58,1.00913258,3080.075816327351
-73.906985,40.80432667,24-07-2021 15:58,1.00913258,3140.097820861275
-73.90693,40.80438,24-07-2021 15:58,1.00913258,3196.0010526943274
-73.906875,40.80442667,24-07-2021 15:58,1.006968865,3224.665621972135
-73.90682833,40.80446833,24-07-2021 15:59,1.007089071,3248.875578613309
-73.90678333,40.8045,24-07-2021 15:59,1.007089071,3259.2480465481976
-73.90674167,40.80451333,24-07-2021 15:59,1.007089071,3236.907044282384
-73.9067,40.80451,24-07-2021 15:59,1.004925356,3180.3160088201503
-73.90665667,40.80448833,24-07-2021 15:59,1.004925356,3080.806005156579
-73.90660667,40.80445333,24-07-2021 15:59,1.007089071,2942.3091596070126
-73.90655667,40.80441167,24-07-2021 15:59,1.007089071,2780.714345620825
-73.90649,40.80436667,24-07-2021 15:59,1.007089071,2559.026535558058
-73.906415,40.80432333,24-07-2021 15:59,1.007089071,2292.9663235880885
-73.90633,40.804275,24-07-2021 15:59,1.007089071,1925.9614007449795
-73.90624167,40.80422333,24-07-2021 15:59,1.007089071,1447.998440116513
-73.90606,40.80412,24-07-2021 15:59,1.007089071,614.8339097504235
-73.90597,40.80407,24-07-2021 15:59,1.007089071,297.6233748616402
-73.90573333,40.80394333,24-07-2021 15:59,1.007089071,263.70437445236354
-73.90568167,40.803915,24-07-2021 15:59,1.007089071,256.35123788677663
-73.90563,40.80389167,24-07-2021 15:59,1.000597926,248.70999268715042
-73.90562667,40.803875,24-07-2021 15:59,1.000597926,249.0861779690217
-73.905605,40.80382333,24-07-2021 15:59,0.998434212,248.28045527378578
-73.90562833,40.803785,24-07-2021 15:59,0.998434212,254.52926016458395
-73.90566833,40.80373833,24-07-2021 15:59,0.998434212,263.8548941127796
-73.90572167,40.80368667,24-07-2021 15:59,0.998434212,273.8994871288655
-73.90577667,40.80363333,24-07-2021 15:59,1.000597926,284.2589123988147
-73.90583167,40.80357833,24-07-2021 15:59,1.000597926,293.9982113897622
-73.90588333,40.80352833,24-07-2021 15:59,0.998434212,302.0630405086557
-73.90592667,40.80348333,24-07-2021 15:59,0.998434212,308.85799983122354
-73.90596667,40.80344333,24-07-2021 15:59,0.998434212,315.114752469407
-73.906,40.80340833,24-07-2021 15:59,0.998434212,319.532514666408
-73.90602333,40.80338333,24-07-2021 15:59,0.996270497,322.4868052757631
-73.90607,40.80331667,24-07-2021 15:59,0.991943067,328.1859169866872
-73.90609333,40.80328,24-07-2021 15:59,0.989779352,330.9654868927704
-73.90617,40.80319667,24-07-2021 15:59,0.989779352,339.21647280045215
-73.90625667,40.80311667,24-07-2021 15:59,0.987615637,347.70188994278425
-73.90634667,40.803035,24-07-2021 15:59,0.987615637,356.0990666430598
-73.90642833,40.80296167,24-07-2021 15:59,0.987615637,362.50949150523866
-73.90650333,40.802895,24-07-2021 15:59,0.987615637,368.42207200207224
-73.90665167,40.80274667,24-07-2021 15:59,0.983288207,377.6311383508958
-73.906725,40.80267333,24-07-2021 15:59,0.985451922,381.74618622513293
-73.9068,40.8026,24-07-2021 15:59,0.985451922,385.410363052433
-73.90687333,40.80252833,24-07-2021 15:59,0.987615637,388.3051771249867
-73.90694833,40.80245333,24-07-2021 15:59,0.987615637,391.15941542274743
-73.90702,40.80237833,24-07-2021 15:59,0.985451922,392.9550092157857
-73.90709167,40.80230833,24-07-2021 15:59,0.985451922,394.5277044037987
-73.90714667,40.80225167,24-07-2021 15:59,0.981124492,395.5128673912808
-73.90718,40.802215,24-07-2021 15:59,0.981124492,395.9339370130271
-73.907205,40.80219167,24-07-2021 15:59,0.985451922,396.366549901656
-73.90729,40.80219167,24-07-2021 15:59,0.987615637,404.0423083755228
-73.90734333,40.80221667,24-07-2021 15:59,0.987615637,411.06154838719874
-73.90740333,40.80225167,24-07-2021 15:59,0.987615637,419.56446262314967
-73.90747,40.80229667,24-07-2021 15:59,0.987615637,429.55105249069743
-73.90754833,40.80234333,24-07-2021 15:59,0.987615637,440.73688318498887
-73.90763833,40.802395,24-07-2021 15:59,0.987615637,453.303253842867
-73.90773333,40.80244667,24-07-2021 15:59,0.987615637,466.26876358657125
-73.90783167,40.80250333,24-07-2021 15:59,0.987615637,479.92917548051616
-73.90803167,40.802615,24-07-2021 15:59,0.989779352,507.4427925318539
-73.90812667,40.80266833,24-07-2021 15:01,0.989779352,520.5333672215411
-73.90820333,40.80271333,24-07-2021 15:01,0.991943067,531.2431763866988
-73.90829,40.80275833,24-07-2021 15:01,0.992063273,542.9077412421813
-73.90837167,40.80281167,24-07-2021 15:01,0.996390703,602.2940566663441
-73.90840167,40.80283,24-07-2021 15:01,0.996390703,668.6880223921029
-73.90844167,40.80285,24-07-2021 15:01,0.996390703,719.2185219957764
-73.90849167,40.80287333,24-07-2021 15:01,0.996390703,839.2691217459711
-73.908605,40.80294,24-07-2021 15:01,1.000718133,1072.3309993183693
-73.90866833,40.80298,24-07-2021 15:01,1.005045563,1461.3730561833318
-73.90873667,40.803025,24-07-2021 15:01,1.005045563,1869.7137633853895
-73.90881667,40.80307167,24-07-2021 15:01,1.005045563,2289.6266874017842
-73.90890167,40.80312,24-07-2021 15:01,1.005045563,2721.6076052156445
-73.90898667,40.80317,24-07-2021 15:01,1.000718133,3216.116128166676
-73.90907667,40.80322,24-07-2021 15:01,1.000718133,3578.279634938447
-73.90917,40.80327167,24-07-2021 15:01,1.000718133,3899.5942567424368
-73.909265,40.80332167,24-07-2021 15:01,1.000718133,4183.989270565764
-73.90936,40.80337667,24-07-2021 15:01,1.000718133,4451.788289397217
-73.909455,40.80343333,24-07-2021 15:01,1.000718133,4693.119153694677
-73.90955167,40.80349,24-07-2021 15:01,0.998554418,4904.772705785087
-73.909645,40.80354833,24-07-2021 15:01,0.998554418,5096.196708033494
-73.90975333,40.80359333,24-07-2021 15:01,0.998554418,5272.238411622875
-73.90986,40.80364167,24-07-2021 15:01,0.998554418,5439.290757313036
-73.90996167,40.80368833,24-07-2021 15:01,0.998554418,5589.251307666369
-73.910065,40.80373333,24-07-2021 15:01,0.998554418,5728.721128836539
-73.91016667,40.803775,24-07-2021 15:01,1.000718133,5858.534358383644
-73.91026833,40.80381667,24-07-2021 15:01,1.000718133,5966.965742421144
-73.91036667,40.80385833,24-07-2021 15:01,1.007209277,6065.092053658796
-73.910465,40.80390333,24-07-2021 15:01,1.007209277,6162.514381802943
-73.91056667,40.803945,24-07-2021 15:01,1.009372992,6251.998999731477
-73.91066667,40.80399,24-07-2021 15:02,1.009372992,6334.670748758786
-73.91077,40.80403333,24-07-2021 15:02,1.011536707,6414.143564119969
-73.91087,40.80407667,24-07-2021 15:02,1.011536707,6486.253972095271
-73.91104333,40.80416833,24-07-2021 15:02,1.011536707,6602.936827669835
-73.91112667,40.80421,24-07-2021 15:02,1.011536707,6654.381748994038
-73.91121,40.804245,24-07-2021 15:02,1.011536707,6701.233173490093
-73.91128667,40.80427167,24-07-2021 15:02,1.011536707,6740.654495836632
-73.911345,40.804295,24-07-2021 15:02,1.013700422,6769.6801529807835
-73.911385,40.80431167,24-07-2021 15:02,1.013700422,6789.3283529694
-73.91140667,40.80432167,24-07-2021 15:02,1.015864137,6800.119918910019
-73.91156333,40.80437,24-07-2021 15:02,1.035457777,6870.416579471153
-73.911605,40.804385,24-07-2021 15:02,1.035457777,6888.556574717067
-73.91168667,40.80441833,24-07-2021 15:02,1.037621492,6923.128247061611
-73.91172667,40.80443333,24-07-2021 15:02,1.035457777,6938.97593302709
-73.91183333,40.80448,24-07-2021 15:02,1.031130348,6980.271484716408
-73.91187667,40.80449833,24-07-2021 15:02,1.031130348,6995.188403237043
-73.91191667,40.804515,24-07-2021 15:02,1.031130348,7008.493406352098
-73.91195833,40.80453333,24-07-2021 15:02,1.035457777,7022.3135014363115
-73.91200333,40.80455333,24-07-2021 15:02,1.035457777,7036.522417597835
-73.912045,40.80456833,24-07-2021 15:02,1.033294062,7049.787839476574
-73.91207333,40.80457167,24-07-2021 15:02,1.033294062,7059.578241666524
-73.91214333,40.8046,24-07-2021 15:02,1.031130348,7080.399884924603
-73.91219333,40.80461833,24-07-2021 15:02,1.031130348,7095.3609440407145
-73.912275,40.804645,24-07-2021 15:02,1.024639203,7116.871408827402
-73.91236667,40.80469833,24-07-2021 15:02,1.024639203,7127.76240230168
-73.91245333,40.804735,24-07-2021 15:02,1.031130348,7139.319963758328
-73.912545,40.804785,24-07-2021 15:02,1.031130348,7145.6076463196805
-73.91263,40.80482667,24-07-2021 15:02,1.033294062,7148.129257698824
-73.91271833,40.804865,24-07-2021 15:02,1.033294062,7151.161279220459
-73.91281,40.80490833,24-07-2021 15:02,1.035457777,7150.30888163575
-73.91290833,40.80495333,24-07-2021 15:03,1.035457777,7146.662726874263
-73.91301333,40.80500667,24-07-2021 15:03,1.035457777,7134.781753307141
-73.91312,40.805055,24-07-2021 15:03,1.035457777,7127.779503120424
-73.91322667,40.80509833,24-07-2021 15:03,1.037621492,7128.166434985586
-73.91332167,40.80514167,24-07-2021 15:03,1.037621492,7120.3157060365265
-73.91352167,40.80522667,24-07-2021 15:03,1.035457777,7098.910793282857
-73.913625,40.805275,24-07-2021 15:03,1.031130348,7077.695737174889
-73.913835,40.805365,24-07-2021 15:03,1.031130348,7029.210878610941
-73.91393667,40.80540667,24-07-2021 15:03,1.031130348,7001.195732110442
-73.91403,40.805445,24-07-2021 15:03,1.031130348,6990.654053428562
-73.91411167,40.80548,24-07-2021 15:03,1.028966633,6975.065787296939
-73.914175,40.80550667,24-07-2021 15:03,1.028966633,6944.982465733484
-73.91421167,40.805525,24-07-2021 15:03,1.026802918,6916.472694118285
-73.91423333,40.805535,24-07-2021 15:03,1.026802918,6901.987952326494
-73.91437,40.80557833,24-07-2021 15:03,1.026923124,6844.523006014138
-73.91442167,40.80556833,24-07-2021 15:03,1.026923124,6880.870419378744
-73.914445,40.80556,24-07-2021 15:03,1.031250554,6904.527053355998
-73.9145,40.80552333,24-07-2021 15:03,1.029086839,6995.128337630778
-73.91452667,40.80547833,24-07-2021 15:03,1.029086839,7090.809415313079
-73.91456333,40.80542667,24-07-2021 15:03,1.029086839,7194.874353797212
-73.91460167,40.80536667,24-07-2021 15:03,1.026923124,7305.848734746623
-73.91464667,40.80530167,24-07-2021 15:03,1.026923124,7501.622937902539
-73.91469667,40.80523667,24-07-2021 15:03,1.026923124,7750.927740488674
-73.91474167,40.80517333,24-07-2021 15:03,1.026923124,7907.108013438077
-73.91478167,40.80511833,24-07-2021 15:03,1.022595694,8024.222689860512
-73.91480667,40.805075,24-07-2021 15:03,1.022595694,8103.684153798922
-73.91489167,40.80498167,24-07-2021 15:03,1.020431979,8276.635205922152
-73.914925,40.80494,24-07-2021 15:03,1.020431979,8343.96765280826
-73.91497167,40.80488833,24-07-2021 15:03,1.018268265,8419.118708837761
-73.91502333,40.804825,24-07-2021 15:03,1.018268265,8495.792758959235
-73.91507667,40.804755,24-07-2021 15:03,1.013940835,8558.451026124496
-73.91513833,40.80467,24-07-2021 15:04,1.013940835,8622.256542204283
-73.91521167,40.80457833,24-07-2021 15:04,1.01177712,8679.612302562013
-73.91528333,40.80448833,24-07-2021 15:04,1.01177712,8724.761790421595
-73.91535,40.80440167,24-07-2021 15:04,1.00744969,8759.632169771157
-73.91556,40.80413167,24-07-2021 15:04,1.005285975,8779.693327179337
-73.915625,40.80405,24-07-2021 15:04,1.005285975,8771.966227319952
-73.91569333,40.80396833,24-07-2021 15:04,1.00312226,8746.849397254917
-73.91576167,40.803895,24-07-2021 15:04,1.00312226,8712.05063891392
-73.91581333,40.80383,24-07-2021 15:04,1.00312226,8677.329417203291
-73.91585333,40.80378667,24-07-2021 15:04,1.00312226,8644.481610418225
-73.91588,40.80376333,24-07-2021 15:04,1.00312226,8624.400785135509
-73.91591167,40.80375167,24-07-2021 15:04,1.00312226,8609.137117772223
-73.91602,40.80376667,24-07-2021 15:04,1.000958546,8580.25014417732
-73.91610167,40.80379333,24-07-2021 15:04,1.000958546,8561.214875372778
-73.91619833,40.80383,24-07-2021 15:04,1.000958546,8538.095617259187
-73.91630333,40.80387667,24-07-2021 15:04,0.998794831,8512.03753130428
-73.91641167,40.80392,24-07-2021 15:04,0.998794831,8479.398608171081
-73.916525,40.80396833,24-07-2021 15:04,0.996631116,8446.985233895895
-73.91664333,40.80401667,24-07-2021 15:04,0.996631116,8408.755048512594
-73.91703167,40.80417333,24-07-2021 15:04,0.992303686,8205.496606745572
-73.917165,40.80422333,24-07-2021 15:04,0.992303686,8099.161313682695
-73.917295,40.80427333,24-07-2021 15:04,0.994467401,7975.173872543413
-73.91742167,40.80432333,24-07-2021 15:04,0.994467401,7837.434838751627
-73.917545,40.80437167,24-07-2021 15:04,0.998794831,7687.701932713882
-73.917665,40.80442,24-07-2021 15:04,0.998794831,7535.286736199332
-73.91777333,40.804465,24-07-2021 15:04,1.00312226,7396.719144952592
-73.91787167,40.80450667,24-07-2021 15:04,1.003242467,7261.769324828781
-73.91795833,40.80454167,24-07-2021 15:04,1.005406182,7136.265684227809
-73.91803333,40.80456833,24-07-2021 15:04,1.005406182,7023.183364198108
-73.91809167,40.80459,24-07-2021 15:04,1.007569897,6925.7816320847605
-73.91813,40.804605,24-07-2021 15:04,1.007569897,6856.817711944357
-73.91817167,40.80464667,24-07-2021 15:04,1.014061041,6731.880446786336
-73.91821667,40.80466667,24-07-2021 15:04,1.014061041,6592.950882789145
-73.91826333,40.80469,24-07-2021 15:04,1.014061041,6503.159937742597
-73.91831333,40.80471333,24-07-2021 15:04,1.011897326,6418.845558751908
-73.91836667,40.80473667,24-07-2021 15:04,1.011897326,6294.584595683258
-73.91842667,40.80475667,24-07-2021 15:04,1.011897326,6252.804962089445
-73.91848833,40.80477667,24-07-2021 15:04,1.011897326,6213.063046440748
-73.91855,40.80479333,24-07-2021 15:04,1.014061041,6175.033201946444
-73.91861167,40.80480667,24-07-2021 15:04,1.014061041,6139.043824578273
-73.91873167,40.80480667,24-07-2021 15:04,1.020552186,6080.109605843747
-73.91877,40.80479667,24-07-2021 15:04,1.018388471,6065.268919503524
-73.91879833,40.804775,24-07-2021 15:04,1.018388471,6058.070988331676
-73.91882167,40.80475,24-07-2021 15:04,1.024879616,6052.774918700596
-73.91884,40.80472667,24-07-2021 15:04,1.024879616,6048.10920359648
-73.91885667,40.80469,24-07-2021 15:04,1.024879616,6046.503656754239
-73.91885833,40.80467667,24-07-2021 15:04,1.024879616,6048.502573491245
-73.91886667,40.80465,24-07-2021 15:04,1.024879616,6047.612955676218
-73.91888667,40.804585,24-07-2021 15:04,1.022715901,6041.076363504097
-73.91890333,40.80453,24-07-2021 15:04,1.024879616,6032.472879076628
-73.91896,40.80437833,24-07-2021 15:04,1.024879616,5940.341313695659
-73.91901333,40.80431,24-07-2021 15:04,1.024879616,5804.541478897316
-73.91925333,40.80436667,24-07-2021 15:05,1.024879616,5622.166211999912
-73.91928333,40.80433333,24-07-2021 15:05,1.024879616,5615.849425838946
-73.919295,40.80428833,24-07-2021 15:05,1.024879616,5624.389181414838
-73.919355,40.80417,24-07-2021 15:05,1.024879616,5624.315281873609
-73.91938833,40.80410333,24-07-2021 15:05,1.024879616,5622.209675593108
-73.919435,40.80402833,24-07-2021 15:05,1.027043331,5608.428955315444
-73.91945333,40.80400833,24-07-2021 15:05,1.024879616,5596.310765958264
-73.91954167,40.80391667,24-07-2021 15:05,1.029207045,5532.8520340443765
-73.91958167,40.80387,24-07-2021 15:05,1.029207045,5501.723137666755
-73.919625,40.80382,24-07-2021 15:05,1.024879616,5464.984627757985
-73.91965833,40.80377333,24-07-2021 15:05,1.024879616,5436.699188326173
-73.91969167,40.80373333,24-07-2021 15:05,1.022715901,5403.142850028118
